%time,field.data
1574702400960500295,0.050699529380882284 -0.050350275364870925 2.953951544364492
1574702401031082471,0.059301362305479055 -0.05272494542500418 2.961066012933907
1574702401121987009,0.06154472284211627 -0.05132857595693486 2.9689051398410946
1574702401192625225,0.0646572807280489 -0.053538799366330374 2.977392211791305
1574702401273328979,0.07356965512961938 -0.06137121580711343 2.9869207787809455
1574702401354140362,0.08706332440571868 -0.06789508409332924 2.997356821749372
1574702401434770634,0.09471853253383111 -0.0674156789768203 3.0064248568284477
1574702401515534301,0.087449063811757 -0.06507477032098383 3.012197700960012
1574702401596314645,0.07265804209252201 -0.06022686013931799 3.015115720098362
1574702401677042095,0.062463048445944906 -0.05802265517027501 3.016776238124472
1574702401757728394,0.06077196810655022 -0.05809063153068605 3.0174926137723386
1574702401838435511,0.06455855976614265 -0.056844746129389764 3.0162823487904955
1574702401919135665,0.06835427314252746 -0.05287732058500417 3.0130379681147477
1574702401989818744,0.07699985291259813 -0.04777188430192021 3.0090970542497075
1574702402080527796,0.07819668245140875 -0.048316430196728294 3.005951498093774
1574702402161365377,0.07646469883931362 -0.04499462732163498 3.005334534249013
1574702402231995185,0.073571033825178 -0.04413443534666335 3.008428979768166
1574702402312568641,0.06817159402460818 -0.04600072528720967 3.015650418814102
1574702402393326936,0.05850658168805956 -0.047310436928737876 3.0270142308786316
1574702402474073368,0.04405668935614321 -0.048035968768402146 3.039386400549979
1574702402554770701,0.03330592377454422 -0.042751634932465275 3.050770342683723
1574702402635608569,0.031947717088938864 -0.03632225202546499 3.0614297147941993
1574702402716223438,0.03927572737318429 -0.029874310538601092 3.0715178864017463
1574702402796915981,0.04363444263993855 -0.024379985777791817 3.080002109381893
1574702402877675754,0.0479030551756492 -0.022171212627900356 3.08511799758133
1574702402958489178,0.05334405505425746 -0.02090503313921226 3.08598858616815
1574702403039333769,0.056836589932759106 -0.02123749958792643 3.0825802109885485
1574702403120198251,0.05825634918759709 -0.023033486584977544 3.0774106738306966
1574702403200883061,0.056967774559814686 -0.023671230868402168 3.0736565550210253
1574702403271434549,0.059878565694136916 -0.024615577874600142 3.071647366804087
1574702403352206417,0.0583425346732008 -0.027576563587000297 3.07041773689345
1574702403432862188,0.05278392562711974 -0.02147949772176069 3.0673688488977446
1574702403513773640,0.04427864589405828 -0.01650826279248172 3.062546175549905
